Date/time,V1;wind_speed;Avg,V1;wind_speed;Max,V1;wind_speed;Min,V1;wind_speed;StdDev,V1;wind_speed;Count,V4;wind_speed;Avg,V4;wind_speed;Max,V4;wind_speed;Min,V4;wind_speed;StdDev,V4;wind_speed;Count,V2;wind_speed;Avg,V2;wind_speed;Max,V2;wind_speed;Min,V2;wind_speed;StdDev,V2;wind_speed;Count,V3;wind_speed;Avg,V3;wind_speed;Max,V3;wind_speed;Min,V3;wind_speed;StdDev,V3;wind_speed;Count,D 1;wind_direction;Avg,D 1;wind_direction;StdDev,D 1;wind_direction;Count,D2;wind_direction;Avg,D2;wind_direction;StdDev,D2;wind_direction;Count,T1;temperature;Avg,T1;temperature;Max,T1;temperature;Min,T1;temperature;StdDev,T1;temperature;Count,T2;temperature;Avg,T2;temperature;Max,T2;temperature;Min,T2;temperature;StdDev,T2;temperature;Count,A3;Avg,A3;Max,A3;Min,A3;StdDev,A3;Count,A4;Avg,A4;Max,A4;Min,A4;StdDev,A4;Count,A5;Avg,A5;Max,A5;Min,A5;StdDev,A6;Avg,A6;Max,A6;Min,A6;StdDev,C1;Avg,C1;Max,C1;Min,C1;StdDev,C1;Count,C2;Avg,C2;Max,C2;Min,C2;StdDev,C2;Count,C3;Avg,C3;Max,C3;Min,C3;StdDev,C3;Count,C4;Avg,C4;Max,C4;Min,C4;StdDev,C4;Count,D1;Avg,D1;Max,D1;Min,D1;StdDev,D1;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T,addr
2017-12-01 19:40:00,10.7586,13.9880,6.4280,1.4097,600,10.7475,14.5164,6.4268,1.4852,600,9.6853,13.3270,4.8460,1.5593,600,7.6456,11.6950,4.0450,1.5828,600,92.3733,6.7249,600,272.9464,8.3636,600,26.3131,26.3917,26.2562,0.0405,600,26.5057,26.5780,26.4425,0.0367,600,5.8176,5.8214,5.8119,0.0013,600,4.4108,4.8369,3.9491,0.1348,600,2.0305,2.0319,2.0295,0.0007,2.0340,2.0353,2.0328,0.0007,13.7283,18.0000,8.0000,1.8647,600,12.2767,17.0000,6.0000,2.0224,600,9.7067,15.0000,5.0000,2.0691,600,16.9433,23.0000,10.0000,2.3867,600,262.7417,320,210,19.1609,600,12.46,12.51,12.41,90.2433,96,88,33.0,3762594
2017-12-01 19:50:00,11.6482,15.5000,6.4280,1.8111,600,11.7037,15.1386,6.4268,1.8541,600,10.2790,14.0980,5.6170,1.6931,600,8.1900,13.2250,3.2800,1.7274,600,94.5824,5.5559,600,274.8625,7.5772,600,26.2594,26.3070,26.1715,0.0302,600,26.4501,26.4764,26.3748,0.0204,600,5.8157,5.8199,5.8104,0.0013,600,4.4403,4.8164,4.0236,0.1220,600,2.0295,2.0304,2.0280,0.0005,2.0330,2.0334,2.0316,0.0004,14.9050,20.0000,8.0000,2.3956,600,13.0467,18.0000,7.0000,2.1960,600,10.4183,17.0000,4.0000,2.2580,600,18.4800,24.0000,10.0000,2.9796,600,269.0433,335,225,15.8332,600,12.45,12.46,12.41,90.2633,96,88,33.0,3762648
2017-12-01 20:00:00,11.3962,14.7440,8.6960,1.2836,600,11.3926,14.5164,8.2937,1.3781,600,9.8691,13.3270,5.6170,1.4429,600,7.4913,12.4600,4.0450,1.7274,600,93.9498,5.4394,600,274.3079,7.9674,600,26.2102,26.2562,26.1715,0.0199,600,26.3822,26.4086,26.3409,0.0117,600,5.8140,5.8184,5.8071,0.0014,600,4.4301,4.8280,3.9357,0.1283,600,2.0287,2.0295,2.0280,0.0004,2.0318,2.0322,2.0310,0.0002,14.5717,19.0000,11.0000,1.6979,600,12.5150,17.0000,7.0000,1.8714,600,9.5050,16.0000,5.0000,2.2580,600,17.9800,23.0000,13.0000,2.2146,600,267.2283,312,204,15.4991,600,12.45,12.46,12.41,90.2100,96,88,33.0,3762702
2017-12-01 20:10:00,11.0560,14.7440,7.1840,1.3493,600,11.0679,14.5164,7.0491,1.3956,600,9.8691,16.4110,5.6170,1.6585,600,7.7106,12.4600,3.2800,1.7684,600,95.1728,5.4096,600,275.4412,8.5308,600,26.2513,26.2901,26.2054,0.0175,600,26.4139,26.4764,26.3578,0.0274,600,5.8121,5.8162,5.8068,0.0015,600,4.4470,5.0319,3.9738,0.1373,600,2.0294,2.0301,2.0286,0.0003,2.0323,2.0334,2.0313,0.0005,14.1217,19.0000,9.0000,1.7848,600,12.5150,21.0000,7.0000,2.1512,600,9.7917,16.0000,4.0000,2.3117,600,17.4583,23.0000,11.0000,2.2428,600,270.7100,318,221,15.4114,600,12.43,12.46,12.41,90.3900,96,88,32.5,3762756
2017-12-01 20:20:00,11.3370,14.7440,6.4280,1.4987,600,11.3936,14.5164,6.4268,1.5451,600,10.0348,14.0980,4.8460,1.6557,600,7.6724,11.6950,2.5150,1.7456,600,96.4035,5.6363,600,277.1473,8.5631,600,26.2583,26.3070,26.1884,0.0295,600,26.4210,26.4764,26.3748,0.0245,600,5.8103,5.8138,5.8049,0.0015,600,4.4732,5.0230,4.1169,0.1377,600,2.0295,2.0304,2.0283,0.0005,2.0325,2.0334,2.0316,0.0004,14.4933,19.0000,8.0000,1.9824,600,12.7300,18.0000,6.0000,2.1474,600,9.7417,15.0000,3.0000,2.2819,600,17.9817,23.0000,10.0000,2.4829,600,274.2267,354,229,16.0674,600,12.42,12.46,12.41,90.4033,96,88,32.0,3762811
2017-12-01 20:30:00,11.3596,14.7440,8.6960,1.1712,600,11.4309,13.8941,8.2937,1.2533,600,10.0143,14.0980,6.3880,1.3414,600,7.5500,11.6950,4.0450,1.4083,600,98.3362,5.2966,600,278.7761,7.5299,600,26.2575,26.3070,26.2223,0.0172,600,26.4026,26.4425,26.3578,0.0176,600,5.8086,5.8116,5.8043,0.0012,600,4.4981,4.8744,4.0886,0.1211,600,2.0295,2.0304,2.0289,0.0003,2.0321,2.0328,2.0313,0.0003,14.5233,19.0000,11.0000,1.5492,600,12.7033,18.0000,8.0000,1.7398,600,9.5817,15.0000,5.0000,1.8409,600,18.0417,22.0000,13.0000,2.0141,600,279.7100,327,227,15.0926,600,12.41,12.46,12.41,90.2867,96,88,32.0,3762865
2017-12-01 20:40:00,10.9300,13.9880,7.9400,1.0717,600,11.0285,13.8941,7.6714,1.1180,600,9.7676,12.5560,5.6170,1.2718,600,7.7502,12.4600,4.0450,1.4658,600,100.6102,5.4815,600,281.4719,8.6897,600,26.2575,26.2901,26.2223,0.0141,600,26.4141,26.4764,26.3578,0.0326,600,5.8065,5.8113,5.8025,0.0014,600,4.5399,5.1344,3.8975,0.1398,600,2.0295,2.0301,2.0289,0.0003,2.0323,2.0334,2.0313,0.0006,13.9550,18.0000,10.0000,1.4176,600,12.3833,16.0000,7.0000,1.6495,600,9.8433,16.0000,5.0000,1.9161,600,17.3950,22.0000,12.0000,1.7966,600,286.1767,328,219,15.6214,600,12.41,12.46,12.36,90.4033,96,88,32.0,3762919
2017-12-01 20:50:00,11.0245,13.2320,7.1840,1.1583,600,11.1105,13.2718,7.0491,1.2203,600,10.0014,12.5560,6.3880,1.2286,600,7.6851,11.6950,4.0450,1.4097,600,100.0598,5.2881,600,280.2809,7.1964,600,26.2802,26.3239,26.2393,0.0203,600,26.4357,26.4594,26.4086,0.0101,600,5.8050,5.8083,5.8003,0.0012,600,4.5196,4.9287,4.1713,0.1156,600,2.0299,2.0307,2.0292,0.0004,2.0327,2.0331,2.0322,0.0002,14.0800,17.0000,9.0000,1.5322,600,12.6867,16.0000,8.0000,1.5935,600,9.7583,15.0000,5.0000,1.8427,600,17.5267,21.0000,11.0000,1.9610,600,284.6150,341,236,15.0695,600,12.41,12.46,12.41,90.2267,96,88,32.0,3762973
2017-12-01 21:00:00,9.5238,13.2320,6.4280,1.4134,600,9.6066,13.2718,6.4268,1.4366,600,8.5185,12.5560,5.6170,1.4362,600,6.3910,10.1650,3.2800,1.2287,600,101.6458,5.4934,600,282.3905,8.0040,600,26.2557,26.3239,26.1546,0.0466,600,26.4028,26.4594,26.3239,0.0338,600,5.8032,5.8071,5.7982,0.0013,600,4.5522,5.0844,4.2067,0.1286,600,2.0295,2.0307,2.0276,0.0008,2.0321,2.0331,2.0307,0.0006,12.0950,17.0000,8.0000,1.8695,600,10.7633,16.0000,7.0000,1.8627,600,8.0667,13.0000,4.0000,1.6062,600,15.1100,21.0000,10.0000,2.3087,600,289.1283,340,234,15.6531,600,12.41,12.46,12.36,90.3367,96,88,32.0,3763027
2017-12-01 21:10:00,10.0845,12.4760,7.1840,1.0457,600,10.1605,12.6495,7.0491,1.0989,600,8.8218,12.5560,5.6170,1.3584,600,6.7047,10.9300,3.2800,1.4068,600,99.8393,5.2326,600,280.2159,7.7731,600,26.2669,26.3239,26.1884,0.0338,600,26.3582,26.4425,26.2731,0.0476,600,5.8020,5.8055,5.7970,0.0013,600,4.5161,4.9458,4.1026,0.1248,600,2.0297,2.0307,2.0283,0.0006,2.0313,2.0328,2.0298,0.0009,12.8367,16.0000,9.0000,1.3832,600,11.1567,16.0000,7.0000,1.7618,600,8.4767,14.0000,4.0000,1.8390,600,16.0000,20.0000,11.0000,1.7659,600,283.9883,333,235,14.9060,600,12.41,12.46,12.41,90.3767,96,88,32.0,3763083
2017-12-01 21:20:00,10.5255,13.9880,6.4280,1.4034,600,10.5680,13.8941,5.8046,1.4911,600,9.3808,13.3270,5.6170,1.6096,600,7.0412,11.6950,4.0450,1.5145,600,103.5475,5.3285,600,285.4577,8.0324,600,26.3383,26.4086,26.2901,0.0304,600,26.4603,26.5103,26.4086,0.0270,600,5.7995,5.8031,5.7939,0.0015,600,4.5987,4.9950,4.2494,0.1287,600,2.0310,2.0322,2.0301,0.0005,2.0332,2.0341,2.0322,0.0005,13.4200,18.0000,8.0000,1.8563,600,11.8817,17.0000,7.0000,2.0876,600,8.9167,15.0000,5.0000,1.9798,600,16.6550,22.0000,9.0000,2.3963,600,294.5367,346,248,15.1787,600,12.41,12.46,12.36,90.3967,96,88,32.0,3763137
2017-12-01 21:30:00,9.4432,13.2320,5.6720,1.3941,600,9.4397,13.2718,5.8046,1.4557,600,8.3476,13.3270,4.0750,1.4719,600,6.4764,10.9300,3.2800,1.2170,600,102.2829,6.7245,600,283.2875,8.7907,600,26.2610,26.3239,26.2054,0.0247,600,26.3978,26.4425,26.3578,0.0167,600,5.7979,5.8022,5.7927,0.0014,600,4.5625,5.0380,4.0632,0.1411,600,2.0296,2.0307,2.0286,0.0004,2.0320,2.0328,2.0313,0.0003,11.9883,17.0000,7.0000,1.8441,600,10.5417,17.0000,5.0000,1.9090,600,8.1783,14.0000,4.0000,1.5908,600,14.8417,21.0000,9.0000,2.3393,600,290.9383,356,228,19.1646,600,12.41,12.46,12.36,90.4500,96,90,32.0,3763191
2017-12-01 21:40:00,9.9938,13.2320,6.4280,1.2788,600,10.0619,13.2718,5.8046,1.3396,600,8.7254,12.5560,4.8460,1.4068,600,6.3464,10.1650,3.2800,1.3714,600,103.9987,6.5982,600,284.4446,10.6451,600,26.2072,26.2562,26.1376,0.0237,600,26.3500,26.3917,26.2731,0.0233,600,5.7962,5.8003,5.7894,0.0018,600,4.5799,5.0981,4.0516,0.1707,600,2.0286,2.0295,2.0273,0.0004,2.0312,2.0319,2.0298,0.0004,12.7167,17.0000,8.0000,1.6915,600,11.0317,16.0000,6.0000,1.8247,600,8.0083,13.0000,4.0000,1.7927,600,15.8417,21.0000,9.0000,2.1527,600,295.8400,386,227,18.8225,600,12.41,12.46,12.36,90.3400,96,88,32.0,3763245
2017-12-01 21:50:00,11.2311,13.9880,7.1840,1.2445,600,11.3272,14.5164,7.0491,1.3544,600,9.9140,14.0980,5.6170,1.5358,600,7.6775,11.6950,3.2800,1.5706,600,106.4799,5.5092,600,289.1218,8.1015,600,26.2447,26.2901,26.1884,0.0195,600,26.3789,26.4425,26.2731,0.0394,600,5.7941,5.7982,5.7891,0.0014,600,4.6532,5.0764,4.1325,0.1299,600,2.0293,2.0301,2.0283,0.0004,2.0317,2.0328,2.0298,0.0007,14.3533,18.0000,9.0000,1.6461,600,12.5733,18.0000,7.0000,1.9920,600,9.7483,15.0000,4.0000,2.0531,600,17.8750,23.0000,11.0000,2.1765,600,302.8817,387,254,15.7018,600,12.41,12.41,12.36,90.4133,96,88,32.0,3763299
2017-12-01 22:00:00,9.2378,13.2320,4.9160,1.8834,600,9.2831,13.2718,5.8046,1.9938,600,8.4568,12.5560,4.8460,1.7167,600,6.4598,10.9300,2.5150,1.6461,600,105.9004,6.4099,600,287.4591,9.0234,600,26.2072,26.3070,26.1207,0.0566,600,26.4053,26.4764,26.3239,0.0419,600,5.7927,5.7976,5.7881,0.0014,600,4.6254,5.0725,4.0300,0.1448,600,2.0286,2.0304,2.0270,0.0010,2.0322,2.0334,2.0307,0.0008,11.7167,17.0000,6.0000,2.4913,600,10.6833,16.0000,6.0000,2.2267,600,8.1567,14.0000,3.0000,2.1517,600,14.5900,21.0000,9.0000,3.2040,600,301.2283,355,235,18.2680,600,12.40,12.41,12.36,90.2733,96,88,32.0,3763353
2017-12-01 22:10:00,10.6377,13.9880,7.1840,1.2460,600,10.7516,13.8941,7.0491,1.3164,600,9.7676,13.3270,5.6170,1.3342,600,7.7374,10.9300,4.0450,1.4027,600,106.8918,6.1383,600,288.5827,8.3407,600,26.1733,26.2054,26.1207,0.0141,600,26.3854,26.4086,26.3409,0.0147,600,5.7910,5.7945,5.7845,0.0015,600,4.6423,5.3697,4.2656,0.1337,600,2.0280,2.0286,2.0270,0.0003,2.0318,2.0322,2.0310,0.0003,13.5683,18.0000,9.0000,1.6482,600,12.3833,17.0000,7.0000,1.7305,600,9.8267,14.0000,5.0000,1.8336,600,16.9500,22.0000,11.0000,2.1154,600,304.0633,358,248,17.4915,600,12.40,12.41,12.36,90.2767,94,88,32.0,3763407
2017-12-01 22:20:00,9.2101,13.2320,5.6720,1.3310,600,9.1980,13.2718,5.1823,1.4545,600,8.0598,11.7850,4.0750,1.4702,600,6.5338,10.1650,3.2800,1.4805,600,107.0773,7.7021,600,288.3980,10.2224,600,26.1214,26.1715,26.0868,0.0174,600,26.3337,26.3917,26.2731,0.0347,600,5.7888,5.7936,5.7830,0.0018,600,4.6373,5.1491,4.1691,0.1639,600,2.0271,2.0280,2.0264,0.0003,2.0309,2.0319,2.0298,0.0006,11.6800,17.0000,7.0000,1.7605,600,10.1683,15.0000,5.0000,1.9068,600,8.2533,13.0000,4.0000,1.9353,600,14.4533,21.0000,8.0000,2.3374,600,304.5650,368,224,21.9549,600,12.38,12.41,12.36,92.7133,100,88,32.0,3763461
2017-12-01 22:30:00,10.7788,13.9880,7.9400,1.2181,600,10.9435,13.8941,7.6714,1.2705,600,9.8305,12.5560,6.3880,1.1993,600,7.4556,10.9300,4.0450,1.3735,600,107.5474,5.3069,600,288.9506,7.4622,600,26.1412,26.2054,26.0868,0.0293,600,26.3112,26.3748,26.2562,0.0293,600,5.7865,5.7909,5.7814,0.0013,600,4.6444,5.0157,4.1481,0.1195,600,2.0274,2.0286,2.0264,0.0005,2.0305,2.0316,2.0295,0.0005,13.7550,18.0000,10.0000,1.6112,600,12.4650,16.0000,8.0000,1.5555,600,9.4583,14.0000,5.0000,1.7954,600,17.2583,22.0000,12.0000,2.0417,600,305.9167,361,262,15.1194,600,12.36,12.41,12.36,95.2533,100,90,32.0,3763516
2017-12-01 22:40:00,9.2995,12.4760,4.1600,1.4090,600,9.4044,13.2718,4.5600,1.5577,600,8.1780,11.7850,4.0750,1.4853,600,6.2303,11.6950,2.5150,1.4559,600,115.9720,7.9120,600,297.9029,10.1734,600,26.0896,26.2054,26.0021,0.0605,600,26.3445,26.4086,26.2562,0.0374,600,5.7840,5.7878,5.7768,0.0017,600,4.7865,5.3252,4.3211,0.1627,600,2.0265,2.0286,2.0249,0.0011,2.0311,2.0322,2.0295,0.0007,11.7983,16.0000,5.0000,1.8637,600,10.3217,15.0000,5.0000,1.9264,600,7.8567,15.0000,3.0000,1.9032,600,14.7850,21.0000,7.0000,2.5032,600,329.8867,406,251,22.5505,600,12.36,12.41,12.36,94.6433,100,90,32.0,3763570
2017-12-01 22:50:00,9.6007,13.2320,6.4280,1.4245,600,9.7384,13.2718,5.8046,1.5463,600,8.8398,14.0980,4.0750,1.5841,600,7.0158,10.9300,3.2800,1.5833,600,117.2803,6.8057,600,300.4781,8.3227,600,25.9686,26.0021,25.9344,0.0166,600,26.1998,26.2731,26.1546,0.0311,600,5.7819,5.7863,5.7756,0.0015,600,4.8259,5.2437,4.3217,0.1331,600,2.0243,2.0249,2.0237,0.0003,2.0285,2.0298,2.0276,0.0006,12.1967,17.0000,8.0000,1.8843,600,11.1800,18.0000,5.0000,2.0546,600,8.8833,14.0000,4.0000,2.0697,600,15.3217,21.0000,9.0000,2.4850,600,333.5967,414,268,19.4009,600,12.36,12.41,12.36,94.4133,100,90,32.6,3763624
2017-12-01 23:00:00,9.7720,13.2320,6.4280,1.3295,600,9.9001,13.2718,6.4268,1.4174,600,8.8385,12.5560,4.8460,1.4463,600,6.6473,10.1650,3.2800,1.3930,600,114.7608,6.0291,600,297.0408,7.9749,600,25.9715,26.0021,25.9005,0.0206,600,26.1788,26.2054,26.1207,0.0179,600,5.7806,5.7839,5.7732,0.0013,600,4.7697,5.5538,4.3361,0.1277,600,2.0244,2.0249,2.0231,0.0004,2.0281,2.0286,2.0270,0.0003,12.4233,17.0000,8.0000,1.7586,600,11.1783,16.0000,6.0000,1.8759,600,8.4017,13.0000,4.0000,1.8209,600,15.5817,21.0000,10.0000,2.2779,600,326.4350,384,272,17.1780,600,12.36,12.41,12.36,94.6167,100,92,32.9,3763678
2017-12-01 23:10:00,8.7199,11.7200,5.6720,1.2602,600,8.8381,12.0273,5.1823,1.3592,600,7.9724,12.5560,4.8460,1.4001,600,6.0582,10.1650,3.2800,1.3326,600,116.7303,6.9936,600,298.5541,8.6151,600,25.8654,25.9344,25.8158,0.0287,600,26.0622,26.1546,26.0021,0.0408,600,5.7790,5.7826,5.7735,0.0015,600,4.7926,5.2632,4.3022,0.1376,600,2.0224,2.0237,2.0215,0.0005,2.0260,2.0276,2.0249,0.0007,11.0317,15.0000,7.0000,1.6669,600,10.0550,16.0000,6.0000,1.8159,600,7.6317,13.0000,4.0000,1.7419,600,13.8750,19.0000,8.0000,2.1842,600,332.0350,380,279,19.9208,600,12.36,12.41,12.36,94.7333,100,94,32.0,3763732
2017-12-01 23:20:00,10.0946,12.4760,6.4280,1.2280,600,10.2808,13.2718,6.4268,1.3063,600,9.3178,12.5560,5.6170,1.2858,600,7.2401,10.9300,4.0450,1.3528,600,116.1737,6.6894,600,299.4913,7.8325,600,25.8457,25.8836,25.7989,0.0192,600,26.0477,26.0868,26.0021,0.0167,600,5.7772,5.7820,5.7732,0.0014,600,4.8062,5.2437,4.3745,0.1251,600,2.0221,2.0228,2.0212,0.0003,2.0257,2.0264,2.0249,0.0003,12.8500,16.0000,8.0000,1.6244,600,11.8000,16.0000,7.0000,1.6677,600,9.1767,14.0000,5.0000,1.7684,600,16.1933,21.0000,10.0000,2.0992,600,330.4567,405,263,19.0633,600,12.36,12.41,12.31,95.4233,102,92,32.0,3763786
2017-12-01 23:30:00,9.3625,12.4760,5.6720,1.1870,600,9.4998,12.0273,5.1823,1.2991,600,8.6573,11.0140,4.8460,1.2274,600,7.1394,10.9300,3.2800,1.3472,600,117.7158,5.8929,600,300.5880,7.2801,600,25.8082,25.8497,25.7650,0.0238,600,26.0241,26.0699,25.9682,0.0282,600,5.7750,5.7796,5.7695,0.0015,600,4.8219,5.2889,4.3904,0.1163,600,2.0214,2.0222,2.0206,0.0004,2.0253,2.0261,2.0243,0.0005,11.8817,16.0000,7.0000,1.5701,600,10.9433,14.0000,6.0000,1.5920,600,9.0450,14.0000,4.0000,1.7611,600,14.9383,19.0000,8.0000,2.0877,600,334.8333,386,278,16.7903,600,12.36,12.41,12.31,95.3167,102,94,32.0,3763840
2017-12-01 23:40:00,9.6019,12.4760,6.4280,1.3526,600,9.8192,12.6495,6.4268,1.4011,600,8.8308,11.7850,4.8460,1.3193,600,6.6511,10.1650,3.2800,1.3925,600,117.8685,6.4345,600,298.9546,8.3466,600,25.7627,25.7989,25.7142,0.0196,600,25.9375,25.9852,25.8836,0.0256,600,5.7735,5.7793,5.7674,0.0014,600,4.7945,5.4640,4.3309,0.1335,600,2.0206,2.0212,2.0197,0.0004,2.0237,2.0246,2.0228,0.0005,12.1983,16.0000,8.0000,1.7891,600,11.1683,15.0000,6.0000,1.7112,600,8.4067,13.0000,4.0000,1.8203,600,15.4517,20.0000,10.0000,2.2515,600,335.2733,400,276,18.3387,600,12.36,12.36,12.31,95.6233,102,94,32.0,3763894
2017-12-01 23:50:00,8.9001,12.4760,4.9160,1.3316,600,9.0456,12.6495,5.1823,1.3523,600,8.1099,11.7850,4.8460,1.4894,600,6.3846,10.1650,3.2800,1.4334,600,116.1509,6.3474,600,299.6309,7.4750,600,25.7296,25.7819,25.6634,0.0312,600,25.8901,25.9344,25.8158,0.0287,600,5.7717,5.7784,5.7598,0.0028,600,4.8039,5.1878,4.4142,0.1192,600,2.0200,2.0209,2.0188,0.0006,2.0229,2.0237,2.0215,0.0005,11.2700,16.0000,6.0000,1.7613,600,10.2333,15.0000,6.0000,1.9318,600,8.0583,13.0000,4.0000,1.8737,600,14.2083,20.0000,8.0000,2.1732,600,330.3967,399,267,18.0931,600,12.35,12.41,12.31,96.8333,106,92,32.0,3763948

[System]
serial=D161053
type=Meteo-40M
name=TA Mutamba 8538
timezone=UTC-03:00
source_data_storage_total=1960.512 MiB
software_version=1.5.10+12-1
latitude=
longitude=
altitude=
cecs_power_permanent=true
modem_permanent=true;S1
ethernet_permanent=false;none
[Summary]
csv_created=2017-12-02 07:32:32
source_data_storage_used=1839.086 MiB
[Evaluation]
partial=false
file_interval=daily
stat_interval=10 min
[Adjustment]
CS1=199.77 A
CS2=200.00 A
[Master]
rate=1 s
serial_setting=38400 8N1
[Date/time]
statistics=First;
[V1;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V1
sensor_height=78.4
sensor_type=anemometer
sensor_model=NRG #40 Anemometer
formula=linear_cnt
formula_params=C1 var_period var_offset var_slope
var_period=1
var_offset=0.38
var_slope=0.756
[V4;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V4
sensor_height=78
sensor_type=anemometer
sensor_model=Ris P2546A
formula=linear_cnt
formula_params=C4 var_period var_offset var_slope
var_period=1
var_offset=0.20414
var_slope=0.62227
[V2;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V2
sensor_height=50
sensor_type=anemometer
sensor_model=NRG #40 Anemometer
formula=linear_cnt
formula_params=C2 var_period var_offset var_slope
var_period=1
var_offset=0.22
var_slope=0.771
[V3;wind_speed]
statistics=Avg;Max;Min;StdDev;Count;
unit=m/s
sensor_label=V3
sensor_height=20
sensor_type=anemometer
sensor_model=NRG #40 Anemometer
formula=linear_cnt
formula_params=C3 var_period var_offset var_slope
var_period=1
var_offset=0.22
var_slope=0.765
[D 1;wind_direction]
statistics=Avg;StdDev;Count;
unit=
sensor_label=D 1
sensor_height=76.9
sensor_type=wind_vane
sensor_model=Thies Wind Vane 10 Bits Serial Synchron
formula=windvane_dig
formula_params=D1 var_offset var_slope
var_offset=0
var_slope=0.3515625
[D2;wind_direction]
statistics=Avg;StdDev;Count;
protocol=none
unit=
rate=1 s
sensor_label=D2
sensor_height=50
sensor_type=wind_vane
sensor_model=NRG #200P Wind Vane 10k
formula=windvane_pot
formula_params=A3 A4 var_offset var_slope
var_offset=0
var_slope=360
[T1;temperature]
statistics=Avg;Max;Min;StdDev;Count;
unit=C
sensor_label=T1
sensor_height=78
sensor_type=hygro_thermo
sensor_model=NRG #110S Temperature Sensor
formula=linear
formula_params=A5 var_offset var_slope
var_offset=-86.38
var_slope=55.5
[T2;temperature]
statistics=Avg;Max;Min;StdDev;Count;
unit=C
sensor_label=T2
sensor_height=20
sensor_type=hygro_thermo
sensor_model=NRG #110S Temperature Sensor
formula=linear
formula_params=A6 var_offset var_slope
var_offset=-86.38
var_slope=55.5
[A3]
statistics=Avg;Max;Min;StdDev;Count;
unit=V
rate=1 s
range=10 V
[A4]
statistics=Avg;Max;Min;StdDev;Count;
unit=V
rate=1 s
range=10 V
[A5]
statistics=Avg;Max;Min;StdDev;
unit=V
rate=1 s
range=10 V
[A6]
statistics=Avg;Max;Min;StdDev;
unit=V
rate=1 s
range=10 V
[C1]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[C2]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[C3]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[C4]
statistics=Avg;Max;Min;StdDev;Count;
unit=I
rate=1 s
[D1]
statistics=Avg;Max;Min;StdDev;Count;
protocol=thies10bit
rate=1 s
[V]
statistics=Avg;Max;Min;
unit=V
[I]
statistics=Avg;Max;Min;
unit=mA
[T]
statistics=Avg;
unit=C
